date,day_of_week,month,season,hotel_id,room_type,base_price,occupancy_rate,rooms_available,bookings_last_7_days,bookings_last_14_days,bookings_last_30_days,cancellation_rate,average_booking_lead_time,temperature,rainfall,weather_condition,is_weekend,is_holiday,festival_importance,local_event,event_importance,competitor_price,historical_demand
2025-06-04,Wednesday,6,Summer,1,Standard,2500.0,40.7,14,7,11,33,4.5,13,43.3,0.0,Extreme,False,False,None,None,None,2380.0,31.7
2025-03-26,Wednesday,3,Shoulder,1,Standard,2500.0,83.8,3,15,32,60,13.4,66,25.0,3.3,Normal,False,False,Major,None,None,2880.0,86.5
2025-01-26,Sunday,1,Peak Winter,1,Premium,5000.0,92.0,1,14,31,52,13.9,6,20.9,0.0,Good,True,True,None,None,None,6060.0,82.6
2026-02-22,Sunday,2,Shoulder,1,Premium,5000.0,73.9,6,15,30,57,9.9,14,24.0,3.9,Good,True,False,None,None,None,5490.0,77.6
2025-09-07,Sunday,9,Summer,1,Suite,8000.0,47.9,12,7,15,25,6.9,23,24.2,2.2,Normal,True,False,None,None,None,8570.0,49.6
2026-05-24,Sunday,5,Summer,1,Standard,2500.0,47.1,12,6,14,24,13.1,16,39.2,0.0,Normal,True,False,None,None,None,2730.0,47.0
2025-05-18,Sunday,5,Summer,1,Premium,5000.0,56.1,10,8,16,27,11.4,11,43.2,0.0,Normal,True,False,None,None,None,5250.0,55.0
2026-06-20,Saturday,6,Summer,1,Standard,2500.0,60.9,9,8,15,33,4.3,5,42.6,0.0,Extreme,True,False,None,None,None,2760.0,57.0
2025-01-05,Sunday,1,Peak Winter,1,Suite,8000.0,93.6,1,18,39,74,5.9,4,15.2,0.0,Sunny,True,False,None,None,None,9910.0,92.0
2026-04-26,Sunday,4,Summer,1,Suite,8000.0,61.1,9,10,21,43,5.6,18,26.3,0.1,Sunny,True,False,None,None,None,8540.0,61.5
2025-11-16,Sunday,11,Peak Winter,1,Standard,2500.0,98.0,1,18,34,72,6.7,4,17.4,0.0,Sunny,True,False,None,Pushkar Camel Fair,High,3100.0,93.8
2026-01-21,Wednesday,1,Peak Winter,1,Premium,5000.0,76.4,5,12,22,51,13.3,17,15.5,0.0,Good,False,False,None,None,None,5500.0,57.0
2026-06-30,Tuesday,6,Summer,1,Suite,8000.0,35.2,15,9,17,37,5.2,9,41.5,0.0,Normal,False,False,None,None,None,7280.0,33.9
2025-06-03,Tuesday,6,Summer,1,Suite,8000.0,41.6,14,7,13,24,8.0,7,38.1,0.0,Normal,False,False,None,None,None,7540.0,32.0
2025-04-23,Wednesday,4,Summer,1,Standard,2500.0,44.1,13,6,12,30,9.9,51,30.6,3.3,Good,False,False,None,None,None,2420.0,30.8
2026-05-04,Monday,5,Summer,1,Standard,2500.0,36.7,15,8,19,34,12.7,60,42.0,0.0,Extreme,False,False,None,None,None,2310.0,32.3
2025-03-03,Monday,3,Shoulder,1,Deluxe,3500.0,73.2,6,15,28,63,11.5,25,28.6,3.8,Good,False,False,None,None,None,4030.0,62.3
2025-09-14,Sunday,9,Summer,1,Standard,2500.0,43.7,13,9,20,41,7.9,21,30.9,1.2,Normal,True,False,None,None,None,2390.0,52.3
2026-02-08,Sunday,2,Shoulder,1,Suite,8000.0,74.9,6,11,24,50,10.6,10,29.5,2.3,Sunny,True,False,None,None,None,8990.0,69.2
2025-06-05,Thursday,6,Summer,1,Deluxe,3500.0,48.2,12,9,22,41,11.9,12,38.2,0.0,Extreme,False,False,None,None,None,3390.0,39.1
2025-02-18,Tuesday,2,Shoulder,1,Premium,5000.0,63.4,8,14,25,59,9.3,26,30.2,1.2,Sunny,False,False,None,None,None,5320.0,56.2
2025-11-17,Monday,11,Peak Winter,1,Deluxe,3500.0,85.0,3,14,29,61,13.8,21,15.8,0.0,Sunny,False,False,None,Pushkar Camel Fair,High,4370.0,64.8
2025-03-13,Thursday,3,Shoulder,1,Premium,5000.0,65.8,8,14,32,62,3.6,8,31.7,3.2,Good,False,False,None,None,None,5520.0,57.1
2026-01-30,Friday,1,Peak Winter,1,Suite,8000.0,98.0,1,17,38,63,12.1,4,14.5,0.0,Good,True,False,None,Jaipur Literature Festival,High,10310.0,91.6
2026-03-16,Monday,3,Shoulder,1,Suite,8000.0,62.7,8,10,19,40,4.5,13,27.6,1.8,Normal,False,False,None,None,None,9030.0,47.1
2026-01-09,Friday,1,Peak Winter,1,Premium,5000.0,96.3,1,15,28,57,12.2,16,20.3,0.0,Sunny,True,False,None,None,None,6620.0,86.5
2025-02-07,Friday,2,Shoulder,1,Premium,5000.0,73.7,6,16,33,59,8.3,6,29.5,4.2,Normal,True,False,None,None,None,5950.0,79.7
2025-07-23,Wednesday,7,Monsoon,1,Deluxe,3500.0,53.3,11,12,26,52,10.9,7,30.3,2.0,Normal,False,False,None,None,None,3520.0,47.7
2025-06-30,Monday,6,Summer,1,Premium,5000.0,39.1,14,9,17,34,10.6,11,39.2,0.0,Normal,False,False,None,None,None,4940.0,35.5
2025-01-13,Monday,1,Peak Winter,1,Standard,2500.0,80.6,4,12,22,51,7.7,15,18.7,0.0,Sunny,False,False,None,None,None,3100.0,58.6
2025-09-06,Saturday,9,Summer,1,Deluxe,3500.0,55.7,10,9,19,41,6.7,20,30.7,3.4,Sunny,True,False,None,None,None,3880.0,57.1
2025-03-21,Friday,3,Shoulder,1,Deluxe,3500.0,78.2,5,16,36,59,5.8,8,30.5,1.4,Sunny,True,False,None,None,None,4180.0,81.5
2025-04-05,Saturday,4,Summer,1,Deluxe,3500.0,52.3,11,9,16,40,13.1,19,27.7,2.7,Good,True,False,None,None,None,3400.0,55.7
2026-03-01,Sunday,3,Shoulder,1,Deluxe,3500.0,68.0,7,15,30,63,11.1,18,26.4,4.2,Good,True,False,None,None,None,3960.0,75.2
2025-09-06,Saturday,9,Summer,1,Deluxe,3500.0,57.4,10,10,17,40,12.2,15,28.2,2.2,Good,True,False,None,None,None,3780.0,60.0
2026-06-28,Sunday,6,Summer,1,Premium,5000.0,63.2,8,11,24,45,8.4,7,39.7,0.0,Normal,True,False,None,None,None,5420.0,64.5
2025-05-17,Saturday,5,Summer,1,Deluxe,3500.0,51.0,11,9,22,31,6.1,6,39.2,0.0,Extreme,True,False,None,None,None,3650.0,55.2
2025-03-03,Monday,3,Shoulder,1,Premium,5000.0,74.0,6,15,28,64,4.5,16,29.0,2.7,Good,False,False,None,None,None,5600.0,62.6
2025-10-04,Saturday,10,Shoulder,1,Suite,8000.0,74.4,6,15,30,63,3.2,20,29.1,1.1,Normal,True,False,None,None,None,8920.0,77.8
2026-04-05,Sunday,4,Summer,1,Standard,2500.0,56.4,10,8,14,38,8.4,6,24.1,1.2,Good,True,False,None,None,None,2700.0,55.2
2025-01-22,Wednesday,1,Peak Winter,1,Premium,5000.0,78.3,5,15,30,56,3.2,29,19.8,0.0,Excellent,False,False,None,None,None,5500.0,64.3
2025-06-27,Friday,6,Summer,1,Suite,8000.0,60.7,9,10,24,43,6.1,31,43.9,0.0,Normal,True,False,None,None,None,9390.0,61.3
2025-01-10,Friday,1,Peak Winter,1,Deluxe,3500.0,93.4,1,19,41,80,10.0,5,15.3,0.0,Good,True,False,None,None,None,4530.0,94.2
2026-02-19,Thursday,2,Shoulder,1,Suite,8000.0,65.5,8,11,26,41,11.5,23,24.1,4.4,Good,False,False,None,None,None,8340.0,50.4
2026-02-25,Wednesday,2,Shoulder,1,Premium,5000.0,63.4,8,14,28,62,7.3,10,29.3,2.5,Sunny,False,False,None,None,None,5910.0,56.2
2025-03-17,Monday,3,Shoulder,1,Standard,2500.0,67.8,7,12,23,53,12.1,15,31.0,1.0,Normal,False,False,None,None,None,3000.0,53.5
2025-02-12,Wednesday,2,Shoulder,1,Standard,2500.0,65.2,8,10,21,40,7.5,34,29.0,2.4,Good,False,False,None,None,None,2590.0,48.1
2025-08-18,Monday,8,Monsoon,1,Standard,2500.0,40.0,14,6,12,28,7.1,11,28.8,63.0,Heavy Rain,False,False,None,None,None,2380.0,29.2
2025-03-22,Saturday,3,Shoulder,1,Suite,8000.0,84.9,3,15,29,57,8.0,10,29.2,4.2,Sunny,True,False,None,None,None,9650.0,82.0
2025-06-15,Sunday,6,Summer,1,Deluxe,3500.0,51.2,11,10,18,41,9.2,35,39.2,0.0,Extreme,True,False,None,None,None,3460.0,57.5
2025-07-14,Monday,7,Monsoon,1,Premium,5000.0,49.3,12,6,9,24,4.7,15,28.5,2.0,Normal,False,False,None,None,None,5280.0,32.9
2025-11-25,Tuesday,11,Peak Winter,1,Standard,2500.0,82.6,4,13,24,48,13.3,12,17.1,0.0,Good,False,False,None,None,None,3150.0,61.6
2025-12-13,Saturday,12,Peak Winter,1,Suite,8000.0,84.8,3,15,27,55,6.6,42,21.9,0.0,Sunny,True,False,None,None,None,9790.0,81.9
2026-05-15,Friday,5,Summer,1,Premium,5000.0,55.7,10,8,13,37,8.1,14,38.5,0.0,Normal,True,False,None,None,None,5260.0,54.9
2025-12-16,Tuesday,12,Peak Winter,1,Standard,2500.0,83.4,3,13,25,57,13.4,28,17.7,0.0,Excellent,False,False,None,None,None,2800.0,62.0
2026-03-10,Tuesday,3,Shoulder,1,Suite,8000.0,67.1,7,12,23,45,12.7,7,25.5,3.3,Normal,False,False,Low,None,None,8910.0,73.2
2025-01-10,Friday,1,Peak Winter,1,Premium,5000.0,93.5,1,16,29,60,5.2,7,19.2,0.0,Good,True,False,None,None,None,6250.0,87.6
2025-10-30,Thursday,10,Shoulder,1,Premium,5000.0,63.7,8,14,32,56,4.6,16,25.9,2.8,Good,False,False,None,None,None,5840.0,56.3
2025-08-20,Wednesday,8,Monsoon,1,Deluxe,3500.0,34.8,15,4,7,20,4.3,9,29.4,43.3,Heavy Rain,False,False,None,None,None,3580.0,22.7
2025-05-18,Sunday,5,Summer,1,Standard,2500.0,46.8,12,11,26,47,11.4,11,40.6,0.0,Extreme,True,False,None,None,None,2390.0,57.9
2026-06-18,Thursday,6,Summer,1,Deluxe,3500.0,41.3,14,6,13,27,5.3,15,41.5,0.0,Extreme,False,False,None,None,None,3510.0,29.7
2026-06-17,Wednesday,6,Summer,1,Standard,2500.0,37.4,15,6,9,20,8.1,8,39.6,0.0,Extreme,False,False,None,None,None,2370.0,28.2
2026-04-08,Wednesday,4,Summer,1,Premium,5000.0,45.2,13,11,20,44,8.0,13,24.6,1.1,Good,False,False,None,None,None,4990.0,42.3
2025-11-15,Saturday,11,Peak Winter,1,Standard,2500.0,98.0,1,15,28,66,9.6,5,23.9,0.0,Sunny,True,False,None,Pushkar Camel Fair,High,3280.0,87.2
2025-11-11,Tuesday,11,Peak Winter,1,Suite,8000.0,78.6,5,14,29,51,9.1,18,17.4,0.0,Excellent,False,False,None,None,None,9500.0,62.2
2025-12-10,Wednesday,12,Peak Winter,1,Standard,2500.0,94.1,1,14,25,59,10.2,7,22.0,0.0,Good,False,False,None,Royal Destination Wedding Season,High,3160.0,68.5
2026-02-22,Sunday,2,Shoulder,1,Standard,2500.0,70.8,7,13,26,55,6.4,21,27.4,3.6,Sunny,True,False,None,None,None,2690.0,71.9
2025-04-13,Sunday,4,Summer,1,Premium,5000.0,79.5,4,13,28,49,12.0,25,31.8,1.2,Normal,True,False,None,IPL Cricket Match (Sawai Mansingh Stadium),Very High,5920.0,75.4
2025-12-18,Thursday,12,Peak Winter,1,Premium,5000.0,74.9,6,12,26,48,11.9,9,17.1,0.0,Excellent,False,False,None,None,None,5670.0,56.3
2025-09-01,Monday,9,Summer,1,Deluxe,3500.0,41.0,14,9,15,38,10.0,9,31.3,0.2,Normal,False,False,None,None,None,3330.0,36.2
2025-09-15,Monday,9,Summer,1,Deluxe,3500.0,39.1,14,5,9,17,13.3,21,28.5,2.9,Good,False,False,None,None,None,3210.0,26.7
2025-05-28,Wednesday,5,Summer,1,Deluxe,3500.0,44.9,13,11,21,47,8.5,19,43.4,0.0,Extreme,False,False,None,None,None,3550.0,42.2
2026-05-01,Friday,5,Summer,1,Standard,2500.0,55.3,10,12,26,45,3.7,3,44.0,0.0,Normal,True,False,None,None,None,2800.0,63.5
2025-04-28,Monday,4,Summer,1,Standard,2500.0,43.4,13,10,24,42,10.6,17,31.0,1.4,Sunny,False,False,None,None,None,2490.0,39.4
2025-07-12,Saturday,7,Monsoon,1,Deluxe,3500.0,50.5,11,12,25,45,4.3,33,29.0,40.2,Rain,True,False,None,None,None,3660.0,61.6
2026-04-28,Tuesday,4,Summer,1,Deluxe,3500.0,48.4,12,7,17,32,4.0,21,29.3,2.6,Good,False,False,None,None,None,3870.0,34.7
2025-10-29,Wednesday,10,Shoulder,1,Deluxe,3500.0,65.8,8,14,31,60,12.7,24,31.3,1.1,Sunny,False,False,None,None,None,3950.0,57.1
2025-03-26,Wednesday,3,Shoulder,1,Standard,2500.0,82.1,4,14,28,58,12.5,22,24.8,4.4,Sunny,False,False,Major,None,None,3150.0,83.7
2025-09-15,Monday,9,Summer,1,Standard,2500.0,47.6,12,7,17,27,13.3,29,25.6,0.9,Good,False,False,None,None,None,2370.0,34.5
2025-05-09,Friday,5,Summer,1,Suite,8000.0,48.9,12,11,22,50,10.3,18,41.9,0.0,Extreme,True,False,None,None,None,8870.0,58.8
2025-09-22,Monday,9,Summer,1,Standard,2500.0,41.1,14,9,22,33,9.5,7,26.6,2.2,Good,False,False,None,International Medical Conference,Medium,2360.0,36.2
2025-01-31,Friday,1,Peak Winter,1,Standard,2500.0,92.9,1,17,35,67,8.7,8,23.1,0.0,Good,True,False,None,None,None,3280.0,89.6
2025-08-14,Thursday,8,Monsoon,1,Standard,2500.0,49.2,12,8,20,31,9.6,8,32.5,2.0,Normal,False,True,None,None,None,2750.0,37.3
2026-05-01,Friday,5,Summer,1,Deluxe,3500.0,53.0,11,8,13,38,6.6,9,38.9,0.0,Normal,True,False,None,None,None,3640.0,53.8
2025-06-04,Wednesday,6,Summer,1,Standard,2500.0,46.6,12,10,20,36,12.7,36,39.0,0.0,Extreme,False,False,None,None,None,2640.0,40.6
2026-05-28,Thursday,5,Summer,1,Premium,5000.0,36.5,15,6,12,28,6.9,13,43.7,0.0,Normal,False,False,None,None,None,4740.0,27.8
2025-09-28,Sunday,9,Summer,1,Suite,8000.0,47.4,12,10,20,39,4.6,13,26.0,0.9,Normal,True,False,None,None,None,8520.0,56.0
2025-06-10,Tuesday,6,Summer,1,Suite,8000.0,40.8,14,7,12,23,12.3,9,43.3,0.0,Normal,False,False,None,None,None,8590.0,31.7
2025-12-12,Friday,12,Peak Winter,1,Suite,8000.0,98.0,1,16,35,66,6.5,21,14.7,0.0,Good,True,False,None,Royal Destination Wedding Season,High,10550.0,89.4
2026-02-18,Wednesday,2,Shoulder,1,Standard,2500.0,61.7,9,9,22,32,8.0,28,26.7,1.0,Normal,False,False,None,None,None,2530.0,44.5
2025-12-27,Saturday,12,Peak Winter,1,Premium,5000.0,96.3,1,17,37,73,6.2,5,15.7,0.0,Good,True,False,Major,None,None,6040.0,100.0
2025-06-05,Thursday,6,Summer,1,Standard,2500.0,47.2,12,9,20,39,3.9,44,40.4,0.0,Extreme,False,False,None,None,None,2430.0,38.7
2025-08-22,Friday,8,Monsoon,1,Premium,5000.0,64.2,8,14,31,62,4.9,9,29.4,2.0,Normal,True,False,None,None,None,5440.0,71.5
2026-01-30,Friday,1,Peak Winter,1,Suite,8000.0,98.0,1,17,36,72,8.4,3,16.5,0.0,Sunny,True,False,None,Jaipur Literature Festival,High,10570.0,91.6
2026-05-09,Saturday,5,Summer,1,Premium,5000.0,59.5,9,11,21,44,12.1,22,39.5,0.0,Normal,True,False,None,None,None,5620.0,63.0
2025-05-08,Thursday,5,Summer,1,Standard,2500.0,32.4,16,4,7,18,10.4,26,42.0,0.0,Extreme,False,False,None,None,None,2210.0,21.8
2025-07-14,Monday,7,Monsoon,1,Suite,8000.0,44.2,13,8,20,36,5.4,10,30.7,24.2,Rain,False,False,None,None,None,7640.0,35.3
2025-08-31,Sunday,8,Monsoon,1,Premium,5000.0,58.5,9,9,21,34,12.3,15,28.3,2.0,Normal,True,False,None,None,None,5700.0,58.2
2025-09-28,Sunday,9,Summer,1,Standard,2500.0,52.2,11,10,22,36,6.3,24,31.8,1.6,Good,True,False,None,None,None,2430.0,57.9
2025-01-17,Friday,1,Peak Winter,1,Standard,2500.0,81.6,4,16,34,61,10.4,27,21.7,0.0,Good,True,False,None,None,None,2960.0,82.8
2025-11-14,Friday,11,Peak Winter,1,Suite,8000.0,98.0,1,20,44,78,8.6,6,15.2,0.0,Excellent,True,False,None,Pushkar Camel Fair,High,9930.0,98.2
2025-01-04,Saturday,1,Peak Winter,1,Standard,2500.0,90.0,2,17,37,74,7.5,3,22.3,0.0,Good,True,False,None,None,None,3100.0,88.4
2025-04-14,Monday,4,Summer,1,Suite,8000.0,59.0,9,9,16,31,11.9,14,25.6,1.4,Normal,False,False,None,IPL Cricket Match (Sawai Mansingh Stadium),Very High,9080.0,43.4
2025-11-05,Wednesday,11,Peak Winter,1,Suite,8000.0,78.4,5,13,28,50,5.6,14,14.3,0.0,Excellent,False,False,None,None,None,9290.0,60.0
2025-03-23,Sunday,3,Shoulder,1,Premium,5000.0,98.0,1,19,35,73,8.0,24,27.8,0.5,Normal,True,False,Major,None,None,6070.0,100.0
2025-07-21,Monday,7,Monsoon,1,Premium,5000.0,41.8,13,7,15,34,7.4,28,28.4,59.6,Rain,False,False,None,None,None,5280.0,32.1
2025-02-27,Thursday,2,Shoulder,1,Standard,2500.0,62.0,9,9,17,42,8.7,14,29.5,2.4,Normal,False,False,None,None,None,2940.0,44.6
2026-04-15,Wednesday,4,Summer,1,Standard,2500.0,56.9,10,8,13,35,5.2,7,31.4,1.4,Good,False,False,None,IPL Cricket Match (Sawai Mansingh Stadium),Very High,2510.0,40.4
2025-07-18,Friday,7,Monsoon,1,Premium,5000.0,67.2,7,14,25,51,11.9,10,31.2,2.0,Normal,True,False,None,None,None,5460.0,72.7
2025-02-08,Saturday,2,Shoulder,1,Suite,8000.0,87.3,3,17,35,64,11.9,4,31.6,3.9,Good,True,False,None,None,None,9450.0,87.3
2026-03-26,Thursday,3,Shoulder,1,Premium,5000.0,90.1,2,15,28,63,5.2,9,29.8,3.1,Normal,False,False,Major,None,None,6030.0,89.1
2026-03-02,Monday,3,Shoulder,1,Premium,5000.0,64.0,8,13,28,48,8.1,10,25.9,2.6,Good,False,False,None,None,None,5750.0,54.2
2026-02-16,Monday,2,Shoulder,1,Deluxe,3500.0,66.8,7,14,31,60,11.4,9,28.7,2.7,Good,False,False,None,None,None,4000.0,57.5
2026-02-27,Friday,2,Shoulder,1,Suite,8000.0,76.5,5,15,32,61,8.9,13,27.1,4.3,Sunny,True,False,None,None,None,9760.0,78.6
2026-06-15,Monday,6,Summer,1,Premium,5000.0,37.7,14,7,14,34,10.0,8,40.6,0.0,Extreme,False,False,None,None,None,4700.0,30.5
2026-05-03,Sunday,5,Summer,1,Suite,8000.0,54.4,10,7,12,31,6.1,7,44.0,0.0,Extreme,True,False,None,None,None,9030.0,52.2
2026-01-20,Tuesday,1,Peak Winter,1,Premium,5000.0,77.7,5,11,24,47,5.6,9,21.4,0.0,Good,False,False,None,None,None,5930.0,55.3
2025-11-27,Thursday,11,Peak Winter,1,Suite,8000.0,77.0,5,12,28,46,13.5,8,19.2,0.0,Sunny,False,False,None,None,None,9590.0,57.2
2025-07-04,Friday,7,Monsoon,1,Suite,8000.0,52.1,11,9,15,40,3.9,9,28.1,63.4,Heavy Rain,True,False,None,None,None,8600.0,55.6
2025-06-21,Saturday,6,Summer,1,Suite,8000.0,47.3,12,8,19,38,3.7,14,38.6,0.0,Normal,True,False,None,None,None,8000.0,51.5
2025-09-01,Monday,9,Summer,1,Deluxe,3500.0,39.7,14,6,15,30,6.7,15,25.6,0.7,Good,False,False,None,None,None,3300.0,29.1
2025-02-18,Tuesday,2,Shoulder,1,Standard,2500.0,66.3,8,14,27,58,4.9,9,27.8,5.0,Sunny,False,False,None,None,None,2630.0,57.3
2025-09-05,Friday,9,Summer,1,Standard,2500.0,51.9,11,8,15,37,8.0,13,29.4,1.5,Normal,True,False,None,None,None,2490.0,53.3
2025-10-13,Monday,10,Shoulder,1,Standard,2500.0,65.1,8,10,19,41,11.6,17,28.3,3.6,Sunny,False,False,Medium,None,None,2940.0,68.0
2025-05-23,Friday,5,Summer,1,Premium,5000.0,57.5,10,11,25,42,9.5,27,41.5,0.0,Normal,True,False,None,None,None,5670.0,62.2
2026-04-05,Sunday,4,Summer,1,Premium,5000.0,56.5,10,12,21,43,5.0,5,27.4,3.3,Good,True,False,None,None,None,5100.0,64.0
2026-04-29,Wednesday,4,Summer,1,Standard,2500.0,39.5,14,8,13,36,11.9,22,30.0,3.9,Sunny,False,False,None,None,None,2660.0,33.4
2025-07-20,Sunday,7,Monsoon,1,Standard,2500.0,58.3,10,12,22,51,9.5,5,31.3,13.6,Heavy Rain,True,False,None,None,None,2620.0,64.7
2025-10-14,Tuesday,10,Shoulder,1,Suite,8000.0,66.9,7,12,23,46,11.5,20,29.5,4.1,Normal,False,False,Medium,None,None,9200.0,73.2
2026-03-26,Thursday,3,Shoulder,1,Deluxe,3500.0,87.4,3,18,36,74,12.0,8,30.3,0.1,Normal,False,False,Major,None,None,4400.0,94.5
2025-01-17,Friday,1,Peak Winter,1,Standard,2500.0,88.6,2,15,30,64,3.1,8,15.0,0.0,Good,True,False,None,None,None,2890.0,83.4
2025-08-21,Thursday,8,Monsoon,1,Deluxe,3500.0,42.9,13,10,19,45,7.7,39,32.5,2.0,Normal,False,False,None,None,None,3220.0,39.2
2025-01-14,Tuesday,1,Peak Winter,1,Standard,2500.0,75.2,5,13,26,57,7.3,7,24.0,0.0,Good,False,False,None,None,None,2830.0,58.7
2025-03-05,Wednesday,3,Shoulder,1,Deluxe,3500.0,56.4,10,12,22,53,12.6,25,24.5,0.3,Sunny,False,False,None,None,None,3560.0,48.9
2026-02-23,Monday,2,Shoulder,1,Standard,2500.0,66.9,7,10,19,36,10.4,12,24.2,3.1,Normal,False,False,None,None,None,2800.0,48.8
2025-11-15,Saturday,11,Peak Winter,1,Suite,8000.0,98.0,1,20,44,82,4.6,12,24.0,0.0,Good,True,False,None,Pushkar Camel Fair,High,10570.0,98.2
2025-12-13,Saturday,12,Peak Winter,1,Deluxe,3500.0,80.7,4,17,31,70,5.3,17,18.2,0.0,Sunny,True,False,None,None,None,4300.0,84.7
2025-05-09,Friday,5,Summer,1,Standard,2500.0,52.4,11,11,21,42,10.9,9,42.4,0.0,Normal,True,False,None,None,None,2650.0,60.2
2026-01-16,Friday,1,Peak Winter,1,Deluxe,3500.0,88.3,2,15,33,61,8.5,33,17.0,0.0,Sunny,True,False,None,None,None,4570.0,83.3
2025-08-18,Monday,8,Monsoon,1,Premium,5000.0,46.4,12,11,19,44,5.7,41,29.6,31.8,Rain,False,False,None,None,None,5490.0,42.7
2025-02-09,Sunday,2,Shoulder,1,Deluxe,3500.0,75.5,5,16,29,70,6.7,14,30.5,0.6,Normal,True,False,None,None,None,3770.0,80.4
2025-01-24,Friday,1,Peak Winter,1,Standard,2500.0,95.3,1,18,35,73,6.0,12,21.2,0.0,Sunny,True,True,None,None,None,3120.0,92.7
2026-04-06,Monday,4,Summer,1,Standard,2500.0,44.1,13,5,12,24,5.7,8,26.8,4.5,Normal,False,False,None,None,None,2630.0,28.6
2025-12-08,Monday,12,Peak Winter,1,Premium,5000.0,95.9,1,17,38,67,4.6,10,17.7,0.0,Good,False,False,None,Royal Destination Wedding Season,High,6170.0,75.7
2025-04-09,Wednesday,4,Summer,1,Premium,5000.0,46.4,12,8,14,36,8.9,11,27.9,4.5,Sunny,False,False,Medium,None,None,5020.0,56.2
2026-01-19,Monday,1,Peak Winter,1,Suite,8000.0,81.1,4,13,27,57,8.9,25,23.1,0.0,Good,False,False,None,None,None,9620.0,61.0
2025-11-07,Friday,11,Peak Winter,1,Standard,2500.0,92.0,1,15,32,57,8.7,9,22.7,0.0,Sunny,True,False,None,None,None,2960.0,84.8
2026-05-30,Saturday,5,Summer,1,Standard,2500.0,52.8,11,12,23,48,4.6,18,43.2,0.0,Normal,True,False,None,None,None,2410.0,62.5
2025-05-10,Saturday,5,Summer,1,Standard,2500.0,58.4,9,8,20,35,4.9,17,39.0,0.0,Extreme,True,False,None,None,None,2610.0,56.0
2025-09-25,Thursday,9,Summer,1,Suite,8000.0,49.9,12,8,13,33,3.8,15,28.7,3.3,Normal,False,False,None,None,None,7690.0,37.6
2025-05-01,Thursday,5,Summer,1,Deluxe,3500.0,39.7,14,10,18,41,10.1,16,40.8,0.0,Normal,False,False,None,None,None,3380.0,37.9
2026-02-17,Tuesday,2,Shoulder,1,Suite,8000.0,71.0,6,14,29,55,13.7,30,25.1,3.8,Normal,False,False,None,None,None,8980.0,59.2
2025-04-04,Friday,4,Summer,1,Suite,8000.0,46.5,12,11,26,40,10.5,18,31.7,3.6,Sunny,True,False,None,None,None,8580.0,57.8
2026-03-28,Saturday,3,Shoulder,1,Standard,2500.0,77.0,5,14,26,55,6.7,35,26.0,3.1,Normal,True,False,None,None,None,2740.0,76.6
2025-08-12,Tuesday,8,Monsoon,1,Standard,2500.0,40.1,14,8,13,31,12.1,21,32.2,18.3,Rain,False,False,None,None,None,2300.0,33.6
2026-01-04,Sunday,1,Peak Winter,1,Suite,8000.0,82.2,4,15,32,56,7.6,10,14.1,0.0,Good,True,False,None,None,None,10170.0,80.9
2025-02-28,Friday,2,Shoulder,1,Suite,8000.0,75.7,5,16,33,63,6.8,20,31.0,0.2,Normal,True,False,None,None,None,9610.0,80.5
2025-05-18,Sunday,5,Summer,1,Deluxe,3500.0,50.8,11,11,20,40,12.3,12,42.7,0.0,Extreme,True,False,None,None,None,3900.0,59.5
2026-03-19,Thursday,3,Shoulder,1,Premium,5000.0,67.4,7,11,21,44,11.8,15,29.4,2.4,Sunny,False,False,None,None,None,5460.0,51.1
2025-11-04,Tuesday,11,Peak Winter,1,Premium,5000.0,80.7,4,14,28,54,5.8,36,15.1,0.0,Sunny,False,False,None,None,None,6190.0,63.1
2025-07-11,Friday,7,Monsoon,1,Deluxe,3500.0,60.9,9,12,25,49,11.2,4,30.7,2.0,Normal,True,False,None,None,None,3970.0,65.8
2026-03-19,Thursday,3,Shoulder,1,Deluxe,3500.0,62.3,9,12,23,48,8.2,15,25.5,3.1,Sunny,False,False,None,None,None,3880.0,51.3
2026-01-01,Thursday,1,Peak Winter,1,Standard,2500.0,74.5,6,14,28,57,8.5,23,14.9,0.0,Good,False,False,None,None,None,2860.0,60.6
2025-06-04,Wednesday,6,Summer,1,Standard,2500.0,43.7,13,10,21,39,8.1,18,42.1,0.0,Normal,False,False,None,None,None,2700.0,39.5
2026-05-26,Tuesday,5,Summer,1,Deluxe,3500.0,38.1,14,7,18,28,3.7,20,40.1,0.0,Extreme,False,False,None,None,None,3490.0,30.6
2026-06-26,Friday,6,Summer,1,Deluxe,3500.0,54.9,10,10,17,36,6.4,13,42.3,0.0,Normal,True,False,None,None,None,3570.0,59.0
2025-04-27,Sunday,4,Summer,1,Premium,5000.0,51.4,11,7,15,33,6.0,15,28.6,3.7,Sunny,True,False,None,None,None,5320.0,51.0
2026-02-07,Saturday,2,Shoulder,1,Standard,2500.0,75.7,5,13,24,49,13.1,33,28.9,0.2,Normal,True,False,None,None,None,2800.0,73.9
2025-01-30,Thursday,1,Peak Winter,1,Premium,5000.0,90.3,2,15,29,62,7.5,17,23.6,0.0,Good,False,False,None,Jaipur Literature Festival,High,6350.0,69.1
2025-07-15,Tuesday,7,Monsoon,1,Standard,2500.0,40.1,14,6,11,29,7.8,32,28.9,53.2,Heavy Rain,False,False,None,None,None,2600.0,29.2
